MIP,STDIP,EKIP,SIP,MC,STDC,EKC,SC,TARGET
0.95683714182082,0.0989596200832685,0.125666104263014,0.266336306459306,0.0139564110149273,0.0675821505487774,0.36852278046961,0.145417446151954,0
0.0848748639825898,0.129377517917201,0.584720383650919,0.534852859812498,0.0707301209096591,0.317463345711292,0.185043655218113,0.0252666094418675,1
0.963003264417845,0.118641231628568,0.0698124605089612,0.195285533174704,0.0021166120964882,0.0264023645979825,0.717254953513894,0.494683841636308,0
0.964816829887559,0.183762361758381,0.121364638225426,0.160362245943606,0.0215574737323658,0.0979475032309922,0.280339015122184,0.0783307853237033,0
0.970620239390642,0.075973861307642,0.249917315880452,0.254516671304309,0.0142264995399567,0.105158464527586,0.359177948930947,0.116328569592546,0
0.083424011606819,0.225247230736436,0.536634943784982,0.410238391798272,0.0217393700828627,0.170597217760571,0.31602880071202,0.0826577465409774,1
0.0903155603917301,0.0659719246166925,0.601228359578701,0.503460979126645,0.0703994002963643,0.36108287273386,0.189618628061567,0.0251662132165905,1
0.0406238665215814,0.101839101592471,0.803377396053202,0.710168973490414,0.0443110537729102,0.267879883346917,0.23472381192245,0.0425371507547605,1
0.194776931447225,0.35325389676676,0.598745872831544,0.319807213993821,0.262206347549281,0.684119797784588,0.0970007798794728,0.00435056491788369,1
0.959376133478419,0.163522921975008,0.0645092822468069,0.143541977775955,0.00539074643839367,0.0531654372432815,0.520228912686114,0.2566037609404,0
0.187159956474429,0.223135914596479,0.643062911114412,0.447857241888216,0.288619902724152,0.580666447190238,0.0889341869189321,0.00439738668886887,1
0.23177366702938,0.15039243772728,0.601946646353436,0.519926005800546,0.118976750284026,0.472140402232989,0.150929331134406,0.0143623719894693,1
0.994196590496917,0.163006887334915,0.0752682333425731,0.146949260561344,0.00707742169804445,0.026029550387551,0.556280918540132,0.369428767476409,0
0.975335509611897,0.101757118673309,0.243673953616163,0.230713213119018,0.0284474870652969,0.203005400780337,0.276838457359956,0.0609752163033491,0
0.988030467899891,0.207785340545869,0.104448485866735,0.144851275364592,0.0176770182177426,0.117693910928527,0.356304481653515,0.121444344447475,0
0.997461008342401,0.0555474544521576,0.157826673613598,0.284886503808563,0.0129642490959345,0.0782077426339509,0.365096130555854,0.131535419891361,0
0.262966993108451,0.271070337221567,0.394275882243361,0.206421149274094,0.914012633291751,0.767568222061187,0,0.00111543766339443,1
0.146536089952847,0.0732705298814836,0.702796668663414,0.62121188338944,0.0859046863176003,0.378760601450807,0.171097012480559,0.0203035635687002,1
0.26006528835691,0.228189036551473,0.563077447938175,0.408183904729443,0.13517654964592,0.497965966472251,0.140195564611239,0.0120459042512927,1
0.99601015596663,0.0838191514223868,0.198782864240046,0.242475893287562,0.00808060763967784,0.0772753519061598,0.473636033979149,0.209039590191618,0
0.239753355096119,0.601111003734014,0.391717425315856,0.127460693628464,0.529367992758017,0.67598070099371,0.0520976482505963,0.00121192797788797,1
0.251360174102285,0.118328872637413,0.669848999923708,0.62006809391311,0.0590997784016146,0.279213067509332,0.219738957144882,0.0392660664670214,1
0.0148712368516503,0.310276810325349,0.664292132680082,0.391831383061412,0.577278389445142,0.645787855378662,0.0518084551268379,0.00156831194407532,1
0.0214000725426188,0.0654408784485759,0.615309749782806,0.58352971079192,0.0424424821561702,0.257165507232292,0.236584309582319,0.0428523230676903,1
0.191512513601741,0.422206408911968,0.491721561569544,0.209152811957206,0.242853678081343,0.61512901265066,0.0965579006320054,0.00451765733890334,1
0.186071817192601,0.223488769320403,0.620438087137048,0.392893825865221,0.133996979401368,0.431856258766046,0.134260344454336,0.012032350534233,1
0.166485310119695,0.183351593358461,0.652616386057183,0.4404938690793,0.122372148874978,0.410019648119365,0.141991225980246,0.0138630455705359,1
0.0232136380123322,0.0586467563898003,0.703357469963101,0.640103302038582,0.039592772643078,0.227424426266266,0.251782663733337,0.0525077218671644,1
0.219078708741386,0.167785450740904,0.429917710316343,0.324738093012574,0.0270639723920051,0.196219240992477,0.303285506938868,0.0769298924164243,1
0.15233949945593,0.0315169877196702,0.637559339676947,0.607365073650817,0.0747483766710321,0.333835768770237,0.189448206616391,0.0266758201587155,1
0.974610083424012,0.124886909940586,0.136935921741183,0.187249380211107,0.0096294826393942,0.0762280067087165,0.449925200740214,0.195490491183208,0
0.234312658686979,0.130978186415648,0.656512961866318,0.513255244686247,0.409481760681953,0.661761667917933,0.069690698075079,0.00227056788428829,1
0.115705476967719,0.46301390199186,0.607548228567757,0.254506939881816,0.282082658043205,0.553607638296247,0.0979640869291885,0.00545159622309001,1
0.078708741385564,0.527390754222812,0.522543190840179,0.189216727818413,0.482863158710358,0.729136379806367,0.0572756371534025,0.00117256721519111,1
0.218715995647443,0.117512010264219,0.761954296229727,0.591362527326413,0.157351368606606,0.491380651843359,0.123139970493643,0.00904582551890873,1
0.988393180993834,0.117706757550846,0.174688867148009,0.185570338212383,0.0260332263970663,0.164239478915023,0.274330829409022,0.0629342587064687,0
0.0823358723249909,0.525160996521463,0.50964857981901,0.178359602905487,0.439202522187543,0.728522733672546,0.0647537449588295,0.0015889190680597,1
0.198041349292709,0.0888648444519668,0.412861908797369,0.415341409829564,0.0535050875740352,0.278637900987384,0.207868079747009,0.032499585534552,1
0.0547696771853464,0.302690767796751,0.448259946305516,0.265751388358132,0.0453307757518007,0.250675860703196,0.233533570108036,0.0438809910856864,1
0.0326441784548422,0.297028994951829,0.781299838575768,0.504322461701228,0.119654727600612,0.445852113109484,0.148967627063301,0.0147008209342344,1
0.0605730866884295,0.204397930067338,0.689567244765188,0.510209199416336,0.0462071854429556,0.284225829858516,0.232119221456619,0.0406257137580993,1
0.209285455204933,0.244028784730851,0.632927333389165,0.437748468138502,0.058862761944507,0.312313468719065,0.21394197950055,0.0346003892814205,1
0.0544069640914037,0.364285950000405,0.622459140047229,0.297785081030523,0.195240929959369,0.537326879143844,0.112708091295541,0.00737305772997954,1
0.0747188973521944,0.339671545745456,0.42714142833277,0.213837913992863,0.169764416610064,0.494360748454573,0.118267668993619,0.00833710231065636,1
0.950308306129851,0.129414930112296,0.132303145690068,0.190945812444533,0.00459701690056251,0.0206084008167918,0.638323059966272,0.457144175174909,0
0.980050779833152,0.134210512466482,0.0610174229849699,0.192876179273979,0.0132674096822934,0.0775072945751875,0.366732266477894,0.132375453203387,0
0.00362713093942691,0.0970084710321717,0.867286921691283,0.781114408795634,0.070531688554867,0.309972278053601,0.201405944624105,0.0320683500050473,1
0.98113891911498,0.161811155988142,0.153997472000688,0.188945347987229,0.0500104728056869,0.275134961222541,0.213503997751265,0.0340818013792246,0
0.0043525571273123,0.0978850363364829,0.556408446008017,0.520105588345868,0.0201574230218169,0.146492368442144,0.33257699569842,0.0960403640187485,1
0.0598476605005441,0.174233643354797,0.596414376307005,0.473019930856535,0.0360761098360409,0.22574994091407,0.268565939177467,0.0582055256114413,1
0.125136017410229,0.115082310421297,0.720230266855306,0.573031475477716,0.0754208419795936,0.333865031257032,0.17777007204257,0.0225037816052705,1
0.968081247733043,0.101782568937078,0.136922670890737,0.221602045802516,0.00954680247947814,0.0643058052833228,0.45641337000411,0.213452239468139,0
0.0924918389553863,0.0717477936352679,0.689169679090257,0.676297491626044,0.0301341623315401,0.196932361522699,0.277584089186103,0.0639190035207168,1
0.0972071091766413,0.153043419346222,0.654643505829765,0.589953446288951,0.052590093800342,0.261092175511242,0.219390401363482,0.0376524646564138,1
0.118244468625317,0.155791731428013,0.480161780761489,0.381145261898014,0.0487647583989218,0.281281023736935,0.227965792178737,0.0400965328840957,1
0.989118607181719,0.189350788719741,0.175499129895991,0.182002755884193,0.0366934550313993,0.203893959576353,0.231580310074485,0.0424544210227977,0
0.115342763873776,0.181286094707757,0.759670100869304,0.508371049167042,0.222646646974125,0.55375020152503,0.10753501612391,0.0066197577656143,1
0.0464272760246645,0.412324523904602,0.66992463965188,0.327835704976306,0.520102302786655,1,0.0569050286355521,0.000233017351838585,1
0.982952484584694,0.166989420584566,0.146660470155217,0.145468896391687,0.0413455920319801,0.250105654149529,0.230022940804624,0.0399970149099105,0
0.0580340950308306,0.0770525685058957,0.532967879695085,0.540006114156864,0.0186857161739924,0.155370794568065,0.337345765342695,0.0958294172615089,1
0.00108813928182807,0.270401717718103,0.581207794327859,0.359887008545924,0.102997431374945,0.400804576204949,0.161591397262717,0.0183211550852708,1
0.968806673920929,0.198397032377547,0.0975293816647111,0.11132247800412,0.0137745146644304,0.0579533680434952,0.390428729390768,0.17368572527185,0
0.0170475154153065,0.163430393971709,0.64096463808324,0.46405202178619,0.238664550005299,0.614971863173395,0.0958090294866022,0.00430448951477317,1
0.980776206021037,0.247439603169198,0.0860562800831283,0.125795608693768,0.0132067775676586,0.0855225138325979,0.40149433365792,0.15700784575817,0
0.951396445411679,0.314592818001598,0.0397413015185411,0.0631938923486835,0.0436881965695277,0.225013372009548,0.21236815624219,0.03442834058763,0
0.177729416031919,0.375204408066917,0.558377088780238,0.277298669346316,0.498175524318902,0.720566617388661,0.0590053895693184,0.00136946642404404,1
0.966630395357272,0.129633205283522,0.0515630206344721,0.200121916494944,0.00787115123587562,0.0874126407372279,0.503554695400597,0.229895804822408,0
0.0656510700036271,0.0679928076658168,0.770557189552517,0.701174273203532,0.0490238229013106,0.253254423390504,0.230191420752576,0.042507284603439,1
0.039898440333696,0.0962182313949083,0.851360990417397,0.74017582578543,0.100776091086444,0.353636965901669,0.168511287906926,0.0216300273396739,1
0.0656510700036271,0.122006680975667,0.728049788768645,0.612276114029018,0.152120470486613,0.48708342254147,0.126399460042255,0.00957081482328264,1
0.953210010881393,0.164200272983122,0.12919636467475,0.180875183615501,0.0231780048693577,0.0986307026986605,0.273121057784635,0.0757573149991316,0
0.0671019223793979,0.0801988617248803,1,0.871216534441342,0.0908875439446607,0.38270810333762,0.17312342087646,0.0212032665508712,1
0.135654697134567,0.0859778376626912,0.717679090796812,0.651766026672812,0.0673953544728959,0.260385450029002,0.187544041540889,0.0291725773030185,1
0.247733043162858,0.0707878830587278,0.761261513105759,0.698137525800924,0.151707069687033,0.451096789581989,0.130146657127142,0.0111621274062775,1
0.955386289445049,0.490689844323132,0.217715711979096,0.0626235383842729,0.00942002623559198,0.0429409961444032,0.544816459956293,0.323656711211747,0
0.97714907508161,0.259984166610097,0.068525365486704,0.0952944529432168,0.0225937317353287,0.132912822045154,0.288027575325267,0.0741594376733951,0
0.987305041712006,0.131082919028252,0.0715276598489294,0.173326800348393,0.0150312530938361,0.0701434207129463,0.365319946989655,0.140385922224873,0
0.00652883569096844,0.344522718704388,0.545525406949293,0.298006740208409,0.258998357362996,0.629298047213555,0.0987458227246778,0.00493964346095905,1
0.072905331882481,0.0879881852442884,0.491452984273111,0.466814591417016,0.198741056702779,0.593937999488398,0.112819640070355,0.00667202598552589,1
0.126586869785999,0.0369280568649224,0.692050726744113,0.637415696045205,0.154396930855355,0.51144366178974,0.131509310972219,0.0104452519167756,1
0.96626768226333,1,0.214661681065864,0,0.700130083486277,0.648032220426067,0.0517297340983252,0.00095151891732566,0
0.259702575262967,0.0345764563392589,0.967118227933673,0.912747235934198,0.106806230765477,0.399253149367398,0.157811756339891,0.0174770985895334,1
0.12259702575263,0.0482112931202446,0.763231908190482,0.804800593285657,0.0379005853688108,0.248374694863097,0.25169409597309,0.0492924235445846,1
0.986942328618063,0.290922510279642,0.246348886833144,0.164764205591724,0.0156761583424999,0.123195434477826,0.373341730697202,0.125829932459993,0
0.955023576351106,0.122542607856139,0.0767320360809345,0.197955892669634,0.00854361653784475,0.033086473385172,0.495150966277974,0.294046980633006,0
0.00398984403336961,0.384826420974176,0.576125665320408,0.266712231745783,0.370263804736139,0.689367160590248,0.0764474485699444,0.00254534719244074,1
0.960464272760247,0.157978990124762,0.175739533502163,0.167302755895757,0.0258127459706235,0.155870170114471,0.2749011494935,0.0633115667346046,0
0.151614073268045,0.0163524207772317,0.580019825094333,0.603684092892336,0.35551366420975,0.683015570408821,0.0706450506238104,0.00169980047100674,1
0.122234312658687,0.113706463554111,0.517912652915587,0.43338805215915,0.0665024087115221,0.341611619932117,0.196728593284965,0.0280691279838718,1
0.982589771490751,0.0844296950874139,0.146837678129414,0.256039760529905,0.0117019986519123,0.0491986124440603,0.444303247003601,0.223378497174998,0
0.949582879941966,0.105652196964213,0.142799119913975,0.224706588682374,0.00723727000985245,0.0659727577071014,0.558873910045151,0.297772306939523,0
0.951396445411679,0.203308953649658,0.0667319088709383,0.109429827373359,0.0091664737412273,0.0855760172925551,0.466388668217826,0.201733096735548,0
0.961915125136017,0.18156923410119,0.0792828816872515,0.13179671040345,0.0080640716090131,0.049998022088773,0.475790489010268,0.235061761897926,0
0.991657598839318,0.275485151793124,0.1393497635661,0.119015922775213,0.0101641476748366,0.0723741307902264,0.463026509186405,0.208353016524319,0
0.985491476242292,0.0701766513346918,0.172176033053949,0.276402662269591,0.0257906979253423,0.180734862906837,0.28378651505157,0.0658270345392804,0
0.985491476242292,0.0979201678865491,0.134328184811739,0.218419950902251,0.0451819514626333,0.240086288744003,0.21302343312163,0.034504201523329,0
0.995647442872688,0.10648618350263,0.106433873193277,0.21076845155152,0.0173407855700542,0.120109350392819,0.335182067237008,0.100584147551288,0
0.949582879941966,0.12016596643259,0.0522744887504886,0.193707367701809,0.016265943484553,0.0664605763927837,0.349831238413495,0.136120911736379,0
0.163583605368154,0.0648875177857549,0.628879730366497,0.581147756791531,0.0850944207425121,0.429763815586324,0.173644443187783,0.0195867050911174,1
0.00217627856365615,0.770633007933716,0.230080543691317,0.0181349880006,0.916261533488525,0.826387144553844,0.0196524477127039,0.000140078954954797,1
0.157417482771128,0.198251106167993,0.612179749746108,0.364553784252656,0.352393866151852,0.245772666997988,0.00350686480592548,0.0029955171884168,1
0.0848748639825898,0.270304547154963,0.752574854383738,0.428583198611985,0.135573414421428,0.453460442074051,0.134033488635709,0.0115291463750303,1
0.150525933986217,0.0708329808107282,0.678926245367975,0.631507464231912,0.139233389529386,0.460973078442151,0.126518531544626,0.00926142872238508,1
0.978599927457381,0.188111100037763,0.0816075768154994,0.140576611840106,0.0084719604005693,0.08489881232195,0.475288339831758,0.208078041145408,0
0.214363438520131,0.25090177637848,0.456016374047677,0.253100588881593,0.932047932512304,0.792628774838989,0.0012811117402046,0.000987375290037302,1
0.0431628581791803,0.241630122402039,0.643627429472645,0.417796204323893,0.31743669445232,0.681269706720878,0.0846280233858527,0.00318036958216191,1
0.121146173376859,0.211927050185001,0.428123037580201,0.328085237110618,0.18319167461735,0.527134906963632,0.119745224797292,0.00838115871057205,1
0.0228509249183896,0.0688136087007209,0.908968883939954,0.817066371409083,0.374590733144634,0.720382032248569,0.0681114255524533,0.00146094694075013,1
0.0790714544795067,0.0456544941271845,0.79905642100689,0.784655761094537,0.0949995039083675,0.382024043146054,0.172798910908393,0.0212722413575758,1
0.232861806311208,0.274836770727996,0.324829192132315,0.187357861018094,0.010009811377645,0.0672389268983095,0.517090189333304,0.258701209816219,1
0.161044613710555,0,0.921772965156516,1,0.0340091058315469,0.241378620479791,0.271921920600934,0.0588297954197097,1
0.191875226695684,0.0946611625314908,0.25985909996197,0.309759070126926,0.0128374728520484,0.116990574388471,0.397505730425074,0.138807956820219,1
0.202756619513964,0.142432563443071,0.498383005022678,0.444677897730345,0.0502805613307163,0.239513533625643,0.234320190127244,0.0459237739105569,1
0.991294885745375,0.107297376601458,0.0550261305569462,0.198161200742575,0.0117295587052177,0.0539732662516905,0.448877909863047,0.229706035929088,0
0.224156692056583,0.217083841645804,0.631743389824106,0.429305541774379,0.181516023386933,0.597558970788053,0.12099749790349,0.00790617885496059,1
0.0674646354733406,0.19888707690379,0.556742057561062,0.359403709671026,1,0.655234302287212,0.0054416853650635,0.00191932023293966,1
0.953935437069278,0.289517196799854,0.196209347077895,0.120561277738921,0.0249804323568463,0.154098648796779,0.316343167316665,0.0892173613786397,0
0.953935437069278,0.311155543892347,0.119058464624611,0.0996971186549953,0.0108476369994463,0.0437485974957444,0.440891819083633,0.226496860813162,0
0.996372869060573,0.194100634288772,0.0767440841981915,0.13850347420083,0.0393502441713539,0.222501954086824,0.234662295531892,0.0435201610929086,0
0.976060935799782,0.023621830957229,0.287283716439042,0.361626950907193,0.0171258171516355,0.0656883284935911,0.334687787790632,0.12941023523058,0
0,0.257556705740228,0.546806224084784,0.306758461810807,0.515990342822948,0.613903510461978,0.0504236096500522,0.00156945813512087,1
0.957925281102648,0.286004676489503,0.304636696630152,0.141171096557906,0.736812514026978,0.835121671167766,0.0244031991618492,0,0
0.136380123322452,0.0311671678846879,0.808001900935658,0.887421589287024,0.0241977268416558,0.162950586025792,0.315085199699529,0.0867024929715712,1
0.14145810663765,0.103000224645892,0.565539071456813,0.487923957525441,0.0235252615396867,0.165433586900507,0.304935797058473,0.0788868274743771,1
0.963365977511788,0.102191399684388,0.150904190907977,0.200968986372767,0.0180518349413769,0.0892584150040103,0.331783785940065,0.110988108932316,0
0.0914036996735582,0.295666315486301,0.60441194324611,0.343948696233235,0.93972065137361,0.803571765314777,0.0122961114587212,0.000801162608150502,1
0.987667754805948,0.447051909730406,0.449812354616301,0.172803333653276,0.200323003796787,0.573331559164385,0.110405297024225,0.00642174877633191,0
0.985854189336235,0.260234252772564,0,0.0712112134673123,0.00634432428144048,0.0276168241535543,0.571806164510465,0.368675297043822,0
0.961189698948132,0.130819448053318,0.0821417030854352,0.187323511584894,0.00491671351758615,0.0277364415946719,0.65150857911255,0.453701435499325,0
0.103373231773667,0.124520630429268,0.552720352054336,0.461381495456645,0.119439759221747,0.429561097748053,0.147241984280902,0.0144465676694241,1
0.00943054044250997,0.143718290419209,0.647149189019752,0.547600276519996,0.424623253975825,0.708256559481638,0.0611874765040331,0.00131618553006611,1
0.240478781284004,0.22026999854116,0.492684763432938,0.360535751627596,0.100423322375129,0.406473244378923,0.165507151100584,0.0191054703966401,1
0.21291258614436,0.124219542104894,0.621629702970232,0.558121218765138,0.113183627081878,0.407653097225871,0.144316908033466,0.013746694390025,1
0.194776931447225,0.0286615926126832,0.766378278292521,0.724618435921343,0.25345327465378,0.609704280087651,0.0942602632364239,0.00429241698722048,1
0.241929633659775,0.712904693790162,0.256992091593497,0.0375624018725831,0.908533694546977,0.801944824354543,0.0135101447306336,0.000501303379488633,1
0.143634385201306,0.165409232448189,0.540904339051309,0.401634373247923,0.045545744163627,0.240938479804269,0.230269272245388,0.0428882693686086,1
0.950671019223794,0.0852484534412427,0.167215110945596,0.245204776348469,0.00746877445893591,0.039379681220314,0.519062225218488,0.295942273431314,0
0.172288719622778,0.133314351528209,0.687982074129173,0.615517818710325,0.152837031859368,0.523769339259317,0.132628288385859,0.0106329789669071,1
0.964816829887559,0.204450335688604,0.16139372836033,0.147313141713301,0.0266836436537542,0.110468273596071,0.264218874455503,0.0692367973805176,0
0.978599927457381,0.130048275702156,0.115125666606635,0.163734048269285,0.0129201530119644,0.087517424938648,0.397978280471327,0.15164179782895,0
0.986216902430178,0.150796143387206,0.0991670152828505,0.152748049881856,0.0142761076385433,0.107823696230219,0.382522579605812,0.135441672264755,0
0.224156692056583,0.0744478318439445,0.985939218315538,0.82506039875184,0.371796143692006,0.65752337557908,0.0787357087838491,0.00295293650936086,1
0.980776206021037,0.0800510395346921,0.0883656010823931,0.25036352549469,0.0129091289893238,0.0705996353541231,0.366165953256899,0.137393090048709,0
0.994922016684802,0.223075551324817,0.179866120231746,0.147387862199444,0.0129201530119644,0.103005892044854,0.379263151174228,0.129260707219478,0
0.973159231048241,0.177463915410897,0.16053376743692,0.162045779707751,0.0125618723189948,0.0788419341854751,0.395074792393074,0.154350748706836,0
0.100108813928183,0.230036379012928,0.520440574018668,0.346723228371345,0.0172911774714676,0.105932337203833,0.398323288273017,0.149133483273371,1
0.995647442872688,0.180869059672292,0.107195638385255,0.135350836768145,0.00882472908551479,0.0719932682090524,0.448809605161395,0.190340341647085,0
0.994196590496917,0.135842258831089,0.174919871186458,0.19657932111109,0.015918686814224,0.0793472967382272,0.347449396857738,0.122128266296111,0
0.961189698948132,0.235072946256853,0.143924268004507,0.138351040408886,0.0127492806775158,0.0492625451081229,0.391669895820188,0.185270069116081,0
0.989481320275662,0.269060255888071,0.0897925689718981,0.0930223107869197,0.0105279403824227,0.0684826441830585,0.455582119645194,0.211344440412411,0
0.092854552049329,0.0741899650898393,0.516417730600928,0.505913519026585,0.0137138825497956,0.130213328308116,0.399870116101286,0.138888011341016,1
0.998186434530287,0.126513300230611,0.0579775317610331,0.186877589749899,0.00599706761111148,0.0320355257601044,0.585463816589013,0.371454006444089,0
0.969894813202757,0.201997920281777,0.0781067347502523,0.108032987318554,0.00309223798481624,0.0194909331934457,0.719241790230368,0.54203487386174,0
0.168661588683351,0.193668903942043,0.632295257993898,0.430576966533122,0.278565995209798,0.550654031897877,0.0972096999525657,0.00543544000915955,1
0.984766050054407,0.0849446860424926,0.0951973274580872,0.242704913714637,0.0159958549661159,0.0952331296903392,0.33492699933123,0.106368929863489,0
0.998186434530287,0.0499055121881752,0.162120977153103,0.29025653371886,0.0344776267377379,0.224533252667676,0.260111973337288,0.053728579702003,0
0.987667754805948,0.123740581381503,0.10754003895526,0.193277154634627,0.0125232882430488,0.101604989145191,0.391981185746942,0.139005843892233,0
0.967355821545158,0.119449707375141,0.149704275017991,0.185250107463719,0.0193526694613451,0.146390413808539,0.327045983203772,0.0906817875806289,0
0.980776206021037,0.145759847293967,0.153904548707714,0.17343417298211,0.00648212454796726,0.0341018899066219,0.562191649843643,0.33889631331646,0
0.0467899891186072,0.0673266094738719,0.713979045606843,0.674359344790141,0.117152274771033,0.476776145245059,0.148511953997665,0.0137291228702718,1
0.983677910772579,0.225158118138133,0.0958933830450275,0.113564677285259,0.0323555026332256,0.202270893847566,0.259478225689974,0.0545232560949296,0
0.988030467899891,0.124601301718267,0.105063096617864,0.186841270283925,0.0279128220298546,0.209623035120906,0.287849136182466,0.0663816132698377,0
0.966993108451215,0.122638232030698,0.0907982325308057,0.190851124611736,0.00480647330436473,0.0469434532731505,0.556347669234301,0.295315625860548,0
0.997461008342401,0.265113842625133,0.144012314837962,0.146183470526726,0.0206204319133914,0.123960631283924,0.309132067659983,0.0873218939014589,0
0.960464272760247,0.268166921290298,0.0452710459661933,0.0987678021166359,0.00477891325105938,0.027047971192733,0.599212473089741,0.390628083434589,0
0.992745738121146,0.109999088854498,0.146417855901489,0.20213084947967,0.00706088566737971,0.022190185709144,0.571143161154091,0.402618633261156,0
0.999274573812115,0.134689855591537,0.0890917218283974,0.162897220580873,0.0103184839720281,0.0932638274231501,0.412137679679555,0.151041741399718,0
0.986942328618063,0.167084666505803,0.126557470473505,0.142015572563222,0.00628369216680565,0.0544110973568884,0.499144390632181,0.239955807046981,0
0.976423648893725,0.300185754813583,0.0276523004928003,0.0603294495401791,0.0191707731108482,0.0807489731050553,0.313443755043459,0.104861155764794,0
0.984766050054407,0.493364390973185,0.302428568331048,0.102612302874934,0.408495110718245,0.773628984539441,0.0670490438300742,0.00135619413438676,0
0.988755894087777,0.121838122923282,0.150701828406795,0.176688744037202,0.0243575751534638,0.104301678317213,0.274878666913597,0.07602976042318,0
0.955023576351106,0.182891799292806,0.0880711389526175,0.14315910743179,0,0,1,1,0
0.00580340950308306,0.0551904638317408,0.882696055706016,0.809152055330007,0.290874315060798,0.679411363233063,0.085303764465086,0.00300664007690041,1
0.995284729778745,0.0914206930976977,0.0899586014621443,0.232485024054127,0.0019126677007101,0.00339303751064209,0.862588497602667,0.824802304185274,0
0.968081247733043,0.0937937418689323,0.224747659610419,0.242539205054712,0.00767271885471401,0.0592796702830723,0.464022254273781,0.210993461975351,0
1,0.2289513144813,0.0208727630141631,0.0914634613135215,0.0170651850370006,0.0812579073127555,0.317517610184762,0.105188345214801,0
0.955386289445049,0.342776367994292,0.102123563508579,0.0649376917758748,0.0163045275604989,0.0893915169508232,0.326821491524135,0.10397926808196,0
0.96227783822996,0.201303740960615,0.0486258803089654,0.116086210279599,0.0343177784325223,0.204527884195157,0.243588798104932,0.0470109966303317,0
0.969894813202757,0.295104942678962,0.20440081264447,0.133887640393481,0.0113823020348887,0.0962979757338411,0.422684439892967,0.164195807843566,0
0.963728690605731,0.167146832231854,0.180311669465107,0.183195007474589,0.00789319928115685,0.0802103795037737,0.482539905150377,0.214436274873182,0
0.998911860718172,0.140909216070725,0.195351614064469,0.195257206972309,0.150521987368533,0.59951659816511,0.1330187307417,0.00964704797602883,0
0.953572723975336,0.169626718899013,0.121435161229278,0.145315628307333,0.0119775991849659,0.0486108580755131,0.401890869342501,0.191009616150198,0
